u,v,key,access,bicycle,busway,cycleway,foot,highway,lanes,lit,maxspeed,motor_vehicle,name,oneway,ref,service,sidewalk,smoothness,surface,tunnel,width,osmid,timestamp,version,tags,osm_type,geometry,length
42240105,250706414,0,,,,,"[None, 'yes']",residential,,"[None, 'yes']",,,"['Βουλής', 'Καραγιώργη Σερβίας']",yes,,,"[None, 'both']",,asphalt,,,"[789796816, 23182705]","[1628971656, 1716650143]","[24, 7]","['{""visible"":false,""int_name"":""Karageorgi Servias"",""lane_markings"":""no"",""name:es"":""Karageorgi Servias""}', '{""visible"":false,""int_name"":""Voulis""}']",way,"LINESTRING (23.73437881469727 37.97620010375977, 23.73408126831055 37.97626113891602, 23.73380088806152 37.97631072998047, 23.73375511169434 37.976318359375, 23.73368644714355 37.97632598876953, 23.73345947265625 37.97635269165039, 23.73323440551758 37.97638320922852, 23.7331485748291 37.97639465332031, 23.73303031921387 37.97641372680664, 23.73268508911133 37.97645950317383, 23.73274421691895 37.97675704956055, 23.73275756835938 37.97682189941406, 23.73280143737793 37.97701644897461, 23.73287582397461 37.97735595703125)",252.419
250691755,2313405235,0,,,,,,tertiary,2,,,,Λυκαβηττού,yes,,,,,asphalt,,,23182796,1589374627,46,"{""visible"":false,""int_name"":""Lykavittou""}",way,"LINESTRING (23.73648643493652 37.97892761230469, 23.73652267456055 37.97894668579102, 23.73681640625 37.97909927368164)",34.652
250691755,250692359,0,,,,,,secondary,4,yes,,,Ακαδημίας,yes,,,,,asphalt,,,299644700,1668102102,20,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73648643493652 37.97892761230469, 23.73650169372559 37.97891235351563, 23.73692321777344 37.97840118408203)",69.952
2313405235,300401360,0,,,,,,tertiary,2,,,,Λυκαβηττού,yes,,,,,asphalt,,,23182796,1589374627,46,"{""visible"":false,""int_name"":""Lykavittou""}",way,"LINESTRING (23.73681640625 37.97909927368164, 23.73701477050781 37.97920227050781)",20.819
2313405235,2313405251,0,,,,,,service,,,,,,,,alley,,,asphalt,,,222367225,1716145000,3,"{""visible"":false}",way,"LINESTRING (23.73681640625 37.97909927368164, 23.73662757873535 37.97932434082031, 23.73658561706543 37.97937774658203)",36.989000000000004
300401360,250691753,0,,,,,,tertiary,2,,,,Λυκαβηττού,yes,,,,,asphalt,,,23182796,1589374627,46,"{""visible"":false,""int_name"":""Lykavittou""}",way,"LINESTRING (23.73701477050781 37.97920227050781, 23.73737335205078 37.97938919067383, 23.7375316619873 37.97946929931641, 23.73753929138184 37.97947311401367)",54.961
300401360,300401271,0,,,,,,residential,,yes,,,Σούτσου Αλ.,yes,,,both,,asphalt,,,23182838,1666911249,17,"{""visible"":false,""int_name"":""Soutsou Al.""}",way,"LINESTRING (23.73701477050781 37.97920227050781, 23.73702621459961 37.97918701171875, 23.7374210357666 37.97866821289063)",69.242
250691753,10134034294,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,excellent,asphalt,,,734707701,1695835417,5,"{""visible"":false,""int_name"":""Solonos"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.73753929138184 37.97947311401367, 23.737060546875 37.98006439208984, 23.73705673217773 37.98007202148438, 23.73703384399414 37.98009872436523)",82.491
10134034294,300400470,0,,,,,,residential,,yes,,,Ομήρου,yes,,,,,asphalt,,,299510180,1666911249,11,"{""visible"":false,""int_name"":""Omirou""}",way,"LINESTRING (23.73703384399414 37.98009872436523, 23.73606300354004 37.97957611083984, 23.73602294921875 37.97955322265625, 23.73598480224609 37.97953414916992)",111.336
10134034294,10134034290,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,,asphalt,,,299510181,1668101490,20,"{""visible"":false,""int_name"":""Solonos""}",way,"LINESTRING (23.73703384399414 37.98009872436523, 23.73701095581055 37.98012924194336, 23.73648262023926 37.98078155517578, 23.73645210266113 37.98081970214844)",95.01200000000001
250714052,3731648988,0,,,,,,secondary,2,yes,,,Χαλκοκονδύλη,yes,,,both,,asphalt,,,23182806,1655381413,51,"{""visible"":false,""int_name"":""Chalkokondyli""}",way,"LINESTRING (23.7298755645752 37.98595428466797, 23.72993278503418 37.98594284057617, 23.7299633026123 37.98593902587891, 23.73061180114746 37.98583602905273, 23.73068618774414 37.98582458496094, 23.73076438903809 37.98580932617188)",79.56099999999999
250714052,250714050,0,,,opposite_lane,,,primary,3,yes,,,Πατησίων,yes,ΕΟ1,,both,,asphalt,,,168737311,1712341213,36,"{""visible"":false,""busway:left"":""opposite_lane"",""int_name"":""Patision"",""name:el"":""\u03A0\u03B1\u03C4\u03B7\u03C3\u03AF\u03C9\u03BD"",""name:en"":""Patision"",""official_name"":""28\u03B7\u03C2 \u039F\u03BA\u03C4\u03C9\u03B2\u03C1\u03AF\u03BF\u03C5"",""official_name:en"":""28is Oktovriou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.7298755645752 37.98595428466797, 23.7298469543457 37.98583602905273, 23.72980117797852 37.98564529418945, 23.72975540161133 37.98545455932617, 23.729736328125 37.98537445068359)",65.619
3339821648,250691717,0,,,,,,residential,,,,,Κριεζώτου,yes,,,separate,,asphalt,,3,23182833,1715460861,17,"{""visible"":false,""int_name"":""Kriezotou"",""lane_markings"":""no"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.73588752746582 37.97688293457031, 23.73601341247559 37.97694396972656, 23.73697090148926 37.9774055480957)",111.328
3339821648,250691723,0,,,,,,primary,"['4', '5']",yes,50,,Πανεπιστημίου,yes,,,"['separate', 'both']","['excellent', None]",asphalt,,,"[167920360, 23182965]",1712341213,"[27, 63]","['{""visible"":false,""busway:left"":""opposite_lane"",""int_name"":""Panepistimiou"",""official_name"":""\\u0395\\u03BB\\u03B5\\u03C5\\u03B8\\u03B5\\u03C1\\u03AF\\u03BF\\u03C5 \\u0392\\u03B5\\u03BD\\u03B9\\u03B6\\u03AD\\u03BB\\u03BF\\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""trolley_wire"":""yes""}', '{""visible"":false,""busway:left"":""opposite_lane"",""int_name"":""Panepistimiou"",""official_name"":""\\u0395\\u03BB\\u03B5\\u03C5\\u03B8\\u03B5\\u03C1\\u03AF\\u03BF\\u03C5 \\u0392\\u03B5\\u03BD\\u03B9\\u03B6\\u03AD\\u03BB\\u03BF\\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""oneway:bus"":""no"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.73588752746582 37.97688293457031, 23.73586463928223 37.97693252563477, 23.73581695556641 37.97698974609375, 23.73569679260254 37.97713088989258, 23.73566627502441 37.97716522216797, 23.7356128692627 37.97722244262695, 23.73532867431641 37.97755813598633, 23.7349739074707 37.97797393798828, 23.73493957519531 37.9780158996582, 23.7348747253418 37.97809219360352)",161.301
250691717,250691794,0,,,,,,residential,,,,,Κριεζώτου,yes,,,separate,,asphalt,,3,23182833,1715460861,17,"{""visible"":false,""int_name"":""Kriezotou"",""lane_markings"":""no"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.73697090148926 37.9774055480957, 23.73724937438965 37.9775390625, 23.73741912841797 37.97761917114258, 23.73742866516113 37.97762680053711, 23.73752593994141 37.9776725769043)",57.032000000000004
250691717,4040706197,0,,,,,,service,,,,,,,,,,,asphalt,,,403239934,1650170390,4,"{""visible"":false}",way,"LINESTRING (23.73697090148926 37.9774055480957, 23.73700714111328 37.97740173339844, 23.73711967468262 37.97737503051758)",13.506
250691794,250691793,0,,,,,,secondary,4,yes,,,Ακαδημίας,yes,,,,,asphalt,,,299644700,1668102102,20,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73752593994141 37.9776725769043, 23.7376594543457 37.97751235961914)",21.315
250691793,250692062,0,,,,,,residential,,yes,,,Πινδάρου,yes,,,both,,asphalt,,,23182837,1715613309,24,"{""visible"":false,""int_name"":""Pindarou"",""lane_markings"":""no""}",way,"LINESTRING (23.7376594543457 37.97751235961914, 23.73770904541016 37.9775390625, 23.73815155029297 37.9777717590332)",51.888000000000005
250691793,6220792260,0,,,,,,secondary,4,yes,,,Ακαδημίας,yes,,,,,asphalt,,,299644700,1668102102,20,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.7376594543457 37.97751235961914, 23.73777389526367 37.97737121582031, 23.73780250549316 37.97733688354492, 23.73783874511719 37.97729110717773)",29.194000000000003
250692062,250692063,0,,,,,,residential,,yes,,,Πινδάρου,yes,,,both,,asphalt,,,23182837,1715613309,24,"{""visible"":false,""int_name"":""Pindarou"",""lane_markings"":""no""}",way,"LINESTRING (23.73815155029297 37.9777717590332, 23.73860168457031 37.97801208496094, 23.73867607116699 37.97805023193359, 23.73868751525879 37.97805786132813)",56.744
250692063,250691741,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,excellent,asphalt,,,734707701,1695835417,5,"{""visible"":false,""int_name"":""Solonos"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.73868751525879 37.97805786132813, 23.73829650878906 37.97854232788086, 23.73827743530273 37.97856521606445, 23.73825645446777 37.97859191894531)",70.386
300401271,300401270,0,,,,,,residential,,yes,,,Σούτσου Αλ.,yes,,,both,,asphalt,,,23182838,1666911249,17,"{""visible"":false,""int_name"":""Soutsou Al.""}",way,"LINESTRING (23.7374210357666 37.97866821289063, 23.73771667480469 37.97830963134766)",47.553
300401271,300401174,0,,,,,,residential,1,,,,Δημοκρίτου,yes,,,,,asphalt,,,23182843,1715613356,29,"{""visible"":false,""int_name"":""Dimokritou""}",way,"LINESTRING (23.7374210357666 37.97866821289063, 23.73789405822754 37.97891998291016, 23.73795127868652 37.97895050048828, 23.73796081542969 37.97895431518555)",57.018
300401270,250692062,0,,,,,,residential,,yes,,,Σούτσου Αλ.,yes,,,both,,asphalt,,,23182838,1666911249,17,"{""visible"":false,""int_name"":""Soutsou Al.""}",way,"LINESTRING (23.73771667480469 37.97830963134766, 23.73815155029297 37.9777717590332)",70.922
300401270,250691739,0,,,,,,residential,,yes,,,Βουκουρεστίου,yes,,,both,,asphalt,,,393398564,1717826210,14,"{""visible"":false,""int_name"":""Voukourestiou"",""lane_markings"":""no""}",way,"LINESTRING (23.73771667480469 37.97830963134766, 23.73728179931641 37.97808074951172, 23.73724937438965 37.97806549072266, 23.73720932006836 37.97804641723633)",53.244
250692359,300401271,0,,,,,,residential,1,,,,Δημοκρίτου,yes,,,,,asphalt,,,23182843,1715613356,29,"{""visible"":false,""int_name"":""Dimokritou""}",way,"LINESTRING (23.73692321777344 37.97840118408203, 23.7374210357666 37.97866821289063)",52.778
250692359,250691739,0,,,,,,secondary,4,yes,,,Ακαδημίας,yes,,,,,asphalt,,,299644700,1668102102,20,"{""visible"":false,""int_name"":""Akadimias""}",way,"LINESTRING (23.73692321777344 37.97840118408203, 23.73699951171875 37.97830963134766, 23.73714447021484 37.97813415527344, 23.73715591430664 37.97811889648438, 23.73720932006836 37.97804641723633)",46.755
300401174,250691753,0,,,,,,secondary,2,yes,,,Σόλωνος,yes,,,,excellent,asphalt,,,734707701,1695835417,5,"{""visible"":false,""int_name"":""Solonos"",""maxspeed:type"":""GR:urban""}",way,"LINESTRING (23.73796081542969 37.97895431518555, 23.7375545501709 37.97945404052734, 23.73753929138184 37.97947311401367)",68.504
6220792260,250692063,0,,,,,,"['secondary', 'tertiary']",2,yes,,,"['Σόλωνος', 'Κανάρη']",yes,,,"[None, 'both']","['excellent', None]",asphalt,,,"[23182848, 49288908, 734707701]","[1695835417, 1665499164, 1668102102]","[5, 38, 23]","['{""visible"":false,""int_name"":""Kanari"",""maxspeed:type"":""GR:urban""}', '{""visible"":false,""int_name"":""Solonos"",""maxspeed:type"":""GR:urban""}']",way,"LINESTRING (23.73783874511719 37.97729110717773, 23.73794364929199 37.97727966308594, 23.73867416381836 37.97718048095703, 23.73894691467285 37.97714233398438, 23.73933792114258 37.97708892822266, 23.7393627166748 37.97708511352539, 23.73936653137207 37.97711563110352, 23.7393798828125 37.97720336914063, 23.73921203613281 37.97740936279297, 23.73905944824219 37.97760009765625, 23.73902893066406 37.97763824462891, 23.73868751525879 37.97805786132813)",261.51099999999997
6220792260,6220792258,0,,,,,,secondary,3,yes,,,Ακαδημίας,yes,,,,,asphalt,,,298828555,1719844709,17,"{""visible"":false,""int_name"":""Akadimias"",""name:es"":""Akadimias"",""sidewalk:both"":""separate""}",way,"LINESTRING (23.73783874511719 37.97729110717773, 23.73786354064941 37.97722244262695, 23.73786735534668 37.97713851928711, 23.73774719238281 37.97658157348633, 23.73765754699707 37.97617721557617, 23.73764801025391 37.97613143920898, 23.73761749267578 37.97597503662109)",148.493
363357735,250714051,0,,,,,,primary,2,yes,,,Αιόλου,yes,ΕΟ1,,separate,,asphalt,,,"[32295538, 664520290, 702080079]",1665013470,"[4, 5, 31]","['{""visible"":false,""int_name"":""Aiolou"",""turn:lanes"":""left|left""}', '{""visible"":false,""int_name"":""Aiolou""}']",way,"LINESTRING (23.7288932800293 37.98321533203125, 23.72896957397461 37.98318481445313, 23.72899436950684 37.98317718505859, 23.72903823852539 37.98316955566406, 23.72908401489258 37.98318099975586, 23.72912788391113 37.98320388793945, 23.72915458679199 37.98324584960938, 23.72927474975586 37.98371505737305, 23.72929191589355 37.98377990722656, 23.72930145263672 37.98382186889648, 23.72938346862793 37.98391723632813)",105.951
363357735,250700142,0,,,,,,primary,3,yes,,,Σταδίου,yes,,,separate,,asphalt,,,189063912,1665013470,27,"{""visible"":false,""int_name"":""Stadiou""}",way,"LINESTRING (23.7288932800293 37.98321533203125, 23.72901344299316 37.98307037353516, 23.72906875610352 37.98300552368164, 23.72915267944336 37.98290252685547)",41.554
250691723,250691755,0,,,,,,tertiary,2,,,,Αμερικής,yes,,,,,asphalt,,,207979566,1672236601,10,"{""visible"":false,""int_name"":""Amerikis""}",way,"LINESTRING (23.7348747253418 37.97809219360352, 23.73498344421387 37.9781494140625, 23.73513793945313 37.97822952270508, 23.73532867431641 37.97832870483398, 23.73593902587891 37.97864532470703, 23.73615837097168 37.978759765625, 23.73637771606445 37.9788703918457, 23.73639106750488 37.97887802124023, 23.73648643493652 37.97892761230469)",169.074
250691723,250691724,0,,,,,,primary,5,yes,50,,Πανεπιστημίου,yes,,,separate,excellent,asphalt,,,207979569,1712341213,23,"{""visible"":false,""busway:left"":""opposite_lane"",""int_name"":""Panepistimiou"",""official_name"":""\u0395\u03BB\u03B5\u03C5\u03B8\u03B5\u03C1\u03AF\u03BF\u03C5 \u0392\u03B5\u03BD\u03B9\u03B6\u03AD\u03BB\u03BF\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""old_ref"":""\u0395\u039F1"",""oneway:bus"":""no"",""trolley_wire"":""yes""}",way,"LINESTRING (23.7348747253418 37.97809219360352, 23.73443794250488 37.97860717773438, 23.73441123962402 37.9786376953125, 23.7343692779541 37.97868728637695)",79.632
250691668,250698924,0,,,,,,residential,,yes,,,Εδουάρδου Λω,yes,,,,,asphalt,,6,23183271,1714426021,29,"{""visible"":false,""int_name"":""Edouardou Lo"",""lane_markings"":""no""}",way,"LINESTRING (23.73271942138672 37.97870254516602, 23.7336540222168 37.97924041748047, 23.73368644714355 37.9792594909668, 23.73381996154785 37.97933578491211)",119.42600000000002
250691668,807999510,0,,,,,,residential,,,,,Χρήστου Λαδά,yes,,,,,asphalt,,,51249356,1578873314,14,"{""visible"":false,""int_name"":""Christou Lada""}",way,"LINESTRING (23.73271942138672 37.97870254516602, 23.73264122009277 37.97865676879883, 23.73221778869629 37.97842025756836)",54.024
250691668,250691669,0,,,,,,primary,3,yes,,,Σταδίου,yes,ΕΟ1,,both,,asphalt,,,704293239,1668116444,3,"{""visible"":false,""int_name"":""Stadiou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73271942138672 37.97870254516602, 23.73313140869141 37.97819137573242, 23.7331600189209 37.97815322875977, 23.73322486877441 37.97808074951172)",82.13
250698924,250698925,0,,,,,,primary,5,yes,50,,Πανεπιστημίου,yes,,,,,asphalt,,,168914464,1717697998,29,"{""visible"":false,""int_name"":""Panepistimiou"",""old_ref"":""\u0395\u039F1"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73381996154785 37.97933578491211, 23.7334098815918 37.97980499267578, 23.73324203491211 37.97998809814453, 23.73321533203125 37.98001480102539, 23.73304176330566 37.980224609375, 23.73300743103027 37.98026657104492, 23.73291206359863 37.98037338256836)",140.182
250698925,250709162,0,,,,,,tertiary,2,,,no,Ρήγα Φεραίου,yes,,,,,asphalt,,,"[23183273, 380901379]",1615629660,"[25, 13]","['{""visible"":false,""bus"":""yes""}', '{""visible"":false}']",way,"LINESTRING (23.73291206359863 37.98037338256836, 23.73290824890137 37.98048782348633, 23.73290824890137 37.98056030273438, 23.7329216003418 37.98061752319336, 23.73293685913086 37.98065948486328, 23.73295402526855 37.98069381713867, 23.73298454284668 37.98073196411133, 23.73301124572754 37.98076248168945, 23.73303413391113 37.98078536987305, 23.73307991027832 37.98081588745117, 23.73311233520508 37.9808349609375, 23.7337532043457 37.98116683959961, 23.73405075073242 37.98132705688477, 23.73421096801758 37.98142242431641)",173.782
250698925,250698926,0,,,,,,primary,4,yes,50,,Πανεπιστημίου,yes,,,,,asphalt,,,167907746,1714767633,30,"{""visible"":false,""int_name"":""Panepistimiou"",""official_name"":""\u0395\u03BB\u03B5\u03C5\u03B8\u03B5\u03C1\u03AF\u03BF\u03C5 \u0392\u03B5\u03BD\u03B9\u03B6\u03AD\u03BB\u03BF\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""old_ref"":""\u0395\u039F1"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73291206359863 37.98037338256836, 23.7326545715332 37.98067474365234, 23.73237609863281 37.98100280761719, 23.73233413696289 37.98105239868164, 23.7322883605957 37.98110580444336)",98.087
250699982,2725672310,0,,,,,,tertiary,1,yes,,,Πεσμαζόγλου,yes,,,separate,,asphalt,,6,23183369,1716132080,36,"{""visible"":false,""int_name"":""Pesmazoglou""}",way,"LINESTRING (23.73196220397949 37.98149108886719, 23.73185157775879 37.9814338684082, 23.73107528686523 37.98102569580078)",93.384
250699982,250699983,0,,,,,,primary,4,yes,50,,Πανεπιστημίου,yes,,,separate,,asphalt,,,207891571,1712341213,31,"{""visible"":false,""int_name"":""Panepistimiou"",""official_name"":""\u0395\u03BB\u03B5\u03C5\u03B8\u03B5\u03C1\u03AF\u03BF\u03C5 \u0392\u03B5\u03BD\u03B9\u03B6\u03AD\u03BB\u03BF\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""old_ref"":""\u0395\u039F1"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73196220397949 37.98149108886719, 23.73191833496094 37.98154067993164, 23.73159027099609 37.98192977905273, 23.7315616607666 37.98196411132813, 23.73151588439941 37.98201751708984)",70.405
2725672310,250691665,0,,,,,,tertiary,1,yes,,,Πεσμαζόγλου,yes,,,separate,,asphalt,,6,23183369,1716132080,36,"{""visible"":false,""int_name"":""Pesmazoglou""}",way,"LINESTRING (23.73107528686523 37.98102569580078, 23.73096656799316 37.98097229003906, 23.7309513092041 37.98096084594727, 23.73085975646973 37.98091506958008)",22.576
2725672310,2725672307,0,private,,,,,service,,,,,,,,parking_aisle,,,asphalt,,,267092808,1657345472,3,"{""visible"":false}",way,"LINESTRING (23.73107528686523 37.98102569580078, 23.73108863830566 37.98101043701172, 23.73110580444336 37.98099136352539, 23.73113250732422 37.98096084594727)",8.783
250691665,250691668,0,,,,,,primary,3,yes,,,Σταδίου,yes,ΕΟ1,,"['separate', None]",,asphalt,,,"[284241336, 52493741, 52493742]",1668116444,"[32, 34, 21]","['{""visible"":false,""int_name"":""Stadiou"",""lanes:psv"":""1"",""placement"":""middle_of:2"",""trolley_wire"":""yes""}', '{""visible"":false,""int_name"":""Stadiou"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.73085975646973 37.98091506958008, 23.73147964477539 37.98017501831055, 23.73149108886719 37.98016357421875, 23.73158645629883 37.98005676269531, 23.73171615600586 37.97989654541016, 23.73198127746582 37.97957992553711, 23.73216247558594 37.97936630249023, 23.73219871520996 37.97932052612305, 23.73223876953125 37.97927474975586, 23.73265838623047 37.97877502441406, 23.73271942138672 37.97870254516602)",295.134
250699983,250702474,0,,,,,,primary,4,yes,50,,Πανεπιστημίου,no,,,,,asphalt,,,168904430,1712341213,21,"{""visible"":false,""int_name"":""Panepistimiou"",""official_name"":""\u0395\u03BB\u03B5\u03C5\u03B8\u03B5\u03C1\u03AF\u03BF\u03C5 \u0392\u03B5\u03BD\u03B9\u03B6\u03AD\u03BB\u03BF\u03C5"",""official_name:en"":""Eleftheriou Venizelou"",""old_ref"":""\u0395\u039F1"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73151588439941 37.98201751708984, 23.73133850097656 37.98222732543945)",28.035
250699983,250699984,0,,,,,,tertiary,2,yes,30,,Χαριλάου Τρικούπη,yes,,,,,asphalt,,,23183371,1720983607,56,"{""visible"":false,""int_name"":""Charilaou Trikoupi""}",way,"LINESTRING (23.73151588439941 37.98201751708984, 23.73162841796875 37.98207473754883, 23.73183059692383 37.982177734375, 23.73198699951172 37.98225784301758, 23.73219108581543 37.98236083984375, 23.7323055267334 37.982421875)",82.533
250699984,250708099,0,,,,,,residential,,yes,,,Φειδίου,yes,,,both,,asphalt,,,23183939,1713822405,13,"{""visible"":false,""int_name"":""Fidiou""}",way,"LINESTRING (23.7323055267334 37.982421875, 23.73198509216309 37.98279190063477)",49.816
250699984,250699362,0,,,,,,tertiary,2,yes,30,,Χαριλάου Τρικούπη,yes,,,,,asphalt,,,23183371,1720983607,56,"{""visible"":false,""int_name"":""Charilaou Trikoupi""}",way,"LINESTRING (23.7323055267334 37.982421875, 23.73284912109375 37.98270797729492, 23.73311805725098 37.98284912109375, 23.73315620422363 37.98286819458008, 23.73323059082031 37.98291015625)",97.582
250699362,599116897,0,,,,,,secondary,2,yes,,,Ακαδημίας,yes,,,,,asphalt,,,260124786,1717427594,18,"{""visible"":false,""busway:right"":""lane"",""int_name"":""Akadimias""}",way,"LINESTRING (23.73323059082031 37.98291015625, 23.73326873779297 37.98286437988281, 23.73361206054688 37.98244476318359)",61.61
250699362,250708641,0,,,,,,tertiary,2,yes,30,,Χαριλάου Τρικούπη,yes,,,,,asphalt,,,260124787,1587659548,18,"{""visible"":false,""int_name"":""Charilaou Trikoupi""}",way,"LINESTRING (23.73323059082031 37.98291015625, 23.73330307006836 37.98294448852539, 23.73368835449219 37.9831428527832, 23.7342472076416 37.98342895507813, 23.73429679870605 37.98345565795898, 23.73430824279785 37.98346328735352)",112.726
250691664,250702474,0,,,,,,residential,"['1', None]",,,,Αρσάκη,yes,,,,,asphalt,,"['3', None]","[225906203, 51249283, 225906204]","[1548171826, 1715524811, 1607722391]","[9, 3, 7]","['{""visible"":false,""int_name"":""Arsaki""}', '{""visible"":false,""int_name"":""Arsaki"",""name:el"":""\\u0391\\u03C1\\u03C3\\u03AC\\u03BA\\u03B7"",""name:en"":""Arsaki""}']",way,"LINESTRING (23.73020553588867 37.98166275024414, 23.73031806945801 37.98169326782227, 23.7303352355957 37.98170471191406, 23.73076629638672 37.98192977905273, 23.73122787475586 37.98217391967773, 23.73133850097656 37.98222732543945)",117.80700000000002
250691664,250691665,0,,,,,,primary,3,yes,,,Σταδίου,yes,ΕΟ1,,separate,,asphalt,,,284241336,1668116444,21,"{""visible"":false,""int_name"":""Stadiou"",""trolley_wire"":""yes""}",way,"LINESTRING (23.73020553588867 37.98166275024414, 23.73039436340332 37.98146820068359, 23.73042106628418 37.98143768310547, 23.730712890625 37.9810905456543, 23.73079872131348 37.98098754882813, 23.73081207275391 37.98097229003906, 23.73085975646973 37.98091506958008)",101.03899999999999
250691670,250691723,0,,,,,,tertiary,3,,,,Αμερικής,yes,,,"[None, 'both']",,asphalt,,,"[23183808, 921453820]","[1665090979, 1616527724]","[1, 29]","{""visible"":false,""int_name"":""Amerikis""}",way,"LINESTRING (23.73372650146484 37.97750091552734, 23.73379898071289 37.9775390625, 23.73406410217285 37.9776725769043, 23.73409843444824 37.97769165039063, 23.73468589782715 37.97799682617188, 23.73474502563477 37.97802734375, 23.73478698730469 37.97805023193359, 23.7348747253418 37.97809219360352)",120.22600000000001
250691670,42240105,0,,,,,yes,primary,3,yes,,,Σταδίου,yes,ΕΟ1,,,,asphalt,,,"[789798944, 207979572, 401608893]",1668116444,"[24, 3, 12]","['{""visible"":false,""int_name"":""Stadiou"",""name:es"":""Stadiou"",""trolley_wire"":""yes""}', '{""visible"":false,""int_name"":""Stadiou"",""trolley_wire"":""yes""}']",way,"LINESTRING (23.73372650146484 37.97750091552734, 23.73408317565918 37.97707748413086, 23.73435401916504 37.97675704956055, 23.7343864440918 37.97672271728516, 23.73443412780762 37.97666168212891, 23.73445701599121 37.97661590576172, 23.73446846008301 37.97658157348633, 23.73446655273438 37.97654342651367, 23.73443031311035 37.97640228271484, 23.73441314697266 37.97633361816406, 23.73440170288086 37.97629165649414, 23.73437881469727 37.97620010375977)",164.669
250700343,250708051,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73122978210449 37.98363494873047, 23.73128128051758 37.9836540222168)",4.987
250700341,250707871,0,,,,,,residential,,,,,Νικηταρά,yes,,,,,,,,23183931,1527341712,9,"{""visible"":false,""int_name"":""Nikitara""}",way,"LINESTRING (23.73180961608887 37.98394393920898, 23.73089408874512 37.98430252075195)",89.599
250700341,250700084,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73180961608887 37.98394393920898, 23.73209190368652 37.98409271240234, 23.73213577270508 37.9841194152832, 23.73221015930176 37.98415756225586)",42.397
250707871,250700343,0,,,,,,residential,,,,,"['Γαμβέτα', 'Θεμιστοκλέους']",yes,,,,,"[None, 'asphalt']",,,"[601303882, 23183922]","[1665068742, 1650199782]","[11, 4]","['{""visible"":false,""int_name"":""Gamvetta""}', '{""visible"":false,""int_name"":""Themistokleous""}']",way,"LINESTRING (23.73089408874512 37.98430252075195, 23.7307071685791 37.98420333862305, 23.73094177246094 37.98394393920898, 23.73106384277344 37.98381042480469, 23.73122978210449 37.98363494873047)",97.80499999999999
250708099,250708051,0,,,,,,residential,,yes,,,Φειδίου,yes,,,both,,asphalt,,,23183939,1713822405,13,"{""visible"":false,""int_name"":""Fidiou""}",way,"LINESTRING (23.73198509216309 37.98279190063477, 23.73190879821777 37.98288345336914, 23.73162841796875 37.98322677612305, 23.73128128051758 37.9836540222168)",113.99600000000001
250708051,250700341,0,,,,,,residential,1,,,,Εμμανουήλ Μπενάκη,yes,,,both,,asphalt,,4,636473899,1714809320,12,"{""visible"":false,""int_name"":""Emmanouil Benaki""}",way,"LINESTRING (23.73128128051758 37.9836540222168, 23.731689453125 37.98387908935547, 23.73180961608887 37.98394393920898)",56.422
250700083,250708099,0,,,,,,residential,,,,,Γεωργίου Γενναδίου,yes,,,,,asphalt,,3,23183940,1715453503,13,"{""visible"":false,""int_name"":""Georgiou Gennadiou"",""lane_markings"":""no""}",way,"LINESTRING (23.7329216003418 37.9832878112793, 23.73284149169922 37.98324203491211, 23.73255157470703 37.98308944702148, 23.73215103149414 37.98287963867188, 23.73198509216309 37.98279190063477)",98.888
